Genotype,Compartment,Trial,Time_ds,Time,dff0,Opto
+,gamma5,0,10.0,1.0,-0.048226241117938363,0.0
+,gamma5,0,11.0,1.0999999999999999,-0.07137424527897651,0.0
+,gamma5,0,12.0,1.2,-0.1026129153561924,0.0
+,gamma5,0,13.0,1.3,-0.05126067581854343,0.0
+,gamma5,0,14.0,1.4,-0.09195411548468606,0.0
+,gamma5,0,15.0,1.5,-0.04590459698442869,0.0
+,gamma5,0,16.0,1.6,0.04799004587103124,0.0
+,gamma5,0,17.0,1.7,0.08485680355043974,0.0
+,gamma5,0,18.0,1.8,0.05217283315328736,0.0
+,gamma5,0,19.0,1.9000000000000001,0.09675211236340064,0.0
+,gamma5,0,20.0,2.0,0.39846203400646124,0.0
+,gamma5,0,21.0,2.1,0.2755181306675898,0.0
+,gamma5,0,22.0,2.2,0.17902055529372096,0.0
+,gamma5,0,23.0,2.3000000000000003,0.1714559276561077,0.0
+,gamma5,0,24.0,2.4,0.15059708896970408,0.0
+,gamma5,0,25.0,2.5,0.10253447359524936,0.0
+,gamma5,0,26.0,2.6,0.147459998508012,0.0
+,gamma5,0,27.0,2.6999999999999997,0.16546187516552013,0.0
+,gamma5,0,28.0,2.8,0.07617514203794773,0.0
+,gamma5,0,29.0,2.9,0.16541257720115632,0.0
+,gamma5,0,30.0,3.0,0.18404372787436718,0.0
+,gamma5,0,31.0,3.1,0.15351726838819543,0.0
+,gamma5,0,32.0,3.2,0.12447728752160539,0.0
+,gamma5,0,33.0,3.3000000000000003,0.14953573279575383,0.0
+,gamma5,0,34.0,3.4,0.13118993033980172,0.0
+,gamma5,0,35.0,3.5,0.16301437622887005,0.0
+,gamma5,0,36.0,3.6,0.20727002880233605,0.0
+,gamma5,0,37.0,3.6999999999999997,0.3046735267683964,0.0
+,gamma5,0,38.0,3.8,0.3961235705674629,0.0
+,gamma5,0,39.0,3.9,0.3450645089237657,0.3333333333333333
+,gamma5,0,40.0,4.0,,1.0
+,gamma5,0,41.0,4.0875,,1.0
+,gamma5,1,0.0,0.025000000000000005,-0.06019900031378548,0.0
+,gamma5,1,1.0,0.09999999999999999,-0.10396079751269689,0.0
+,gamma5,1,2.0,0.2,-0.12903727649735947,0.0
+,gamma5,1,3.0,0.3,-0.039107455920659305,0.0
+,gamma5,1,4.0,0.4,0.05413792688060983,0.0
+,gamma5,1,5.0,0.5,0.02150121922621114,0.0
+,gamma5,1,6.0,0.6,0.0319020248067944,0.0
+,gamma5,1,7.0,0.7000000000000001,-0.0668542858655868,0.0
+,gamma5,1,8.0,0.8,-0.023750329598280807,0.0
+,gamma5,1,9.0,0.9,0.045577208914225086,0.0
+,gamma5,1,10.0,1.0,-0.08989793753071404,0.0
+,gamma5,1,11.0,1.0999999999999999,-0.005669038950614658,0.0
+,gamma5,1,12.0,1.2,0.11764648346304658,0.0
+,gamma5,1,13.0,1.3,0.14504407565129518,0.0
+,gamma5,1,14.0,1.4,0.14333193205801836,0.0
+,gamma5,1,15.0,1.5,0.079369805684675,0.0
+,gamma5,1,16.0,1.6,0.017039651973044002,0.0
+,gamma5,1,17.0,1.7,0.024548812857605278,0.0
+,gamma5,1,18.0,1.8,-0.06877234794747142,0.0
+,gamma5,1,19.0,1.9000000000000001,-0.04957635188147554,0.0
+,gamma5,1,20.0,2.0,-0.09353692906138952,0.0
+,gamma5,1,21.0,2.1,0.09788050502058443,0.0
+,gamma5,1,22.0,2.2,0.14541417981481952,0.0
+,gamma5,1,23.0,2.3000000000000003,0.18145595559683528,0.0
+,gamma5,1,24.0,2.4,0.19928080908668866,0.0
+,gamma5,1,25.0,2.5,0.06906015335504885,0.0
+,gamma5,1,26.0,2.6,-0.0339523551978614,0.0
+,gamma5,1,27.0,2.6999999999999997,0.017533856345702554,0.0
+,gamma5,1,28.0,2.8,-0.05934951790878244,0.0
+,gamma5,1,29.0,2.9,-0.13514783900729713,0.0
+,gamma5,1,30.0,3.0,-0.00906422299077867,0.0
+,gamma5,1,31.0,3.1,-0.08119170383237988,0.0
+,gamma5,1,32.0,3.2,-0.09193570689397598,0.0
+,gamma5,1,33.0,3.3000000000000003,-0.08233661062903878,0.0
+,gamma5,1,34.0,3.4,-0.07532055588519675,0.0
+,gamma5,1,35.0,3.5,-0.19238768768054545,0.0
+,gamma5,1,36.0,3.6,-0.10749490789317484,0.0
+,gamma5,1,37.0,3.6999999999999997,-0.06725788610325785,0.0
+,gamma5,1,38.0,3.8,-0.1530951453583759,0.0
+,gamma5,1,39.0,3.9,0.004293297528226492,0.3333333333333333
+,gamma5,1,40.0,4.0,,1.0
+,gamma5,1,41.0,4.0875,,1.0
+,gamma5,2,0.0,0.025000000000000005,0.030901550869307275,0.0
+,gamma5,2,1.0,0.09999999999999999,0.008014685950340642,0.0
+,gamma5,2,2.0,0.2,-0.051732448167430944,0.0
+,gamma5,2,3.0,0.3,0.01018789849974718,0.0
+,gamma5,2,4.0,0.4,-0.05079925895162085,0.0
+,gamma5,2,5.0,0.5,-0.07737612130853126,0.0
+,gamma5,2,6.0,0.6,0.11566858739102522,0.0
+,gamma5,2,7.0,0.7000000000000001,0.017715436887097053,0.0
+,gamma5,2,8.0,0.8,0.013965059381564449,0.0
+,gamma5,2,9.0,0.9,0.026375395219110698,0.0
+,gamma5,2,10.0,1.0,0.013171425652710855,0.0
+,gamma5,2,11.0,1.0999999999999999,0.015953372657848536,0.0
+,gamma5,2,12.0,1.2,-0.00871975550578159,0.0
+,gamma5,2,13.0,1.3,-0.025355286423168755,0.0
+,gamma5,2,14.0,1.4,0.09232264600486499,0.0
+,gamma5,2,15.0,1.5,0.00500508024678407,0.0
+,gamma5,2,16.0,1.6,-0.05877295200181656,0.0
+,gamma5,2,17.0,1.7,-0.04884477730853842,0.0
+,gamma5,2,18.0,1.8,-0.05370173115003916,0.0
+,gamma5,2,19.0,1.9000000000000001,-0.042642311221583386,0.0
+,gamma5,2,20.0,2.0,0.7794769479620053,0.0
+,gamma5,2,21.0,2.1,-0.09665075455753828,0.0
+,gamma5,2,22.0,2.2,0.03452623445982017,0.0
+,gamma5,2,23.0,2.3000000000000003,-0.03729385893107092,0.0
+,gamma5,2,24.0,2.4,-0.10168626424093626,0.0
+,gamma5,2,25.0,2.5,0.039643738865352475,0.0
+,gamma5,2,26.0,2.6,0.018385726119903346,0.0
+,gamma5,2,27.0,2.6999999999999997,-0.06316566065438456,0.0
+,gamma5,2,28.0,2.8,-0.1143773556456762,0.0
+,gamma5,2,29.0,2.9,0.024753121418715957,0.0
+,gamma5,2,30.0,3.0,0.030644759375631447,0.0
+,gamma5,2,31.0,3.1,0.11330389719537352,0.0
+,gamma5,2,32.0,3.2,-0.006689857513687269,0.0
+,gamma5,2,33.0,3.3000000000000003,-0.05244291246466396,0.0
+,gamma5,2,34.0,3.4,-0.018104509590759554,0.0
+,gamma5,2,35.0,3.5,-0.03818781285004306,0.0
+,gamma5,2,36.0,3.6,-0.08815924956584084,0.0
+,gamma5,2,37.0,3.6999999999999997,-0.019378364557557665,0.0
+,gamma5,2,38.0,3.8,0.022568161774447693,0.0
+,gamma5,2,39.0,3.9,-0.07587484258521143,0.3333333333333333
+,gamma5,2,40.0,4.0,,1.0
+,gamma5,2,41.0,4.0875,,1.0
+,gamma5,3,0.0,0.025000000000000005,0.016384027062498568,0.0
+,gamma5,3,1.0,0.09999999999999999,-0.010268210468247255,0.0
+,gamma5,3,2.0,0.2,0.026712505264936313,0.0
+,gamma5,3,3.0,0.3,0.06919772927478651,0.0
+,gamma5,3,4.0,0.4,0.035876215905264394,0.0
+,gamma5,3,5.0,0.5,0.042093980722773594,0.0
+,gamma5,3,6.0,0.6,0.020952795106683797,0.0
+,gamma5,3,7.0,0.7000000000000001,0.03825286522300734,0.0
+,gamma5,3,8.0,0.8,-0.043943080289195954,0.0
+,gamma5,3,9.0,0.9,-0.040879348982568064,0.0
+,gamma5,3,10.0,1.0,0.01984953774167437,0.0
+,gamma5,3,11.0,1.0999999999999999,-0.02134658958426801,0.0
+,gamma5,3,12.0,1.2,-0.03518769265940509,0.0
+,gamma5,3,13.0,1.3,0.03812199246321971,0.0
+,gamma5,3,14.0,1.4,-0.018116649872709955,0.0
+,gamma5,3,15.0,1.5,-0.04081391260267431,0.0
+,gamma5,3,16.0,1.6,-0.01910604793670425,0.0
+,gamma5,3,17.0,1.7,0.0002670466946549747,0.0
+,gamma5,3,18.0,1.8,-0.01733141331398429,0.0
+,gamma5,3,19.0,1.9000000000000001,-0.035232189397732906,0.0
+,gamma5,3,20.0,2.0,0.024297902846855002,0.0
+,gamma5,3,21.0,2.1,-0.02910080060168359,0.0
+,gamma5,3,22.0,2.2,0.008809111725991947,0.0
+,gamma5,3,23.0,2.3000000000000003,-0.05006661671965795,0.0
+,gamma5,3,24.0,2.4,0.014741573927164086,0.0
+,gamma5,3,25.0,2.5,-0.06945541608219159,0.0
+,gamma5,3,26.0,2.6,-0.049832354479638165,0.0
+,gamma5,3,27.0,2.6999999999999997,0.044070159395566355,0.0
+,gamma5,3,28.0,2.8,-0.03213312244596243,0.0
+,gamma5,3,29.0,2.9,-0.00046584076015561876,0.0
+,gamma5,3,30.0,3.0,-0.012298046972553012,0.0
+,gamma5,3,31.0,3.1,-0.04981141483807213,0.0
+,gamma5,3,32.0,3.2,-0.044708685933953385,0.0
+,gamma5,3,33.0,3.3000000000000003,0.039404545509138224,0.0
+,gamma5,3,34.0,3.4,0.005456151620233496,0.0
+,gamma5,3,35.0,3.5,-0.05527535255920457,0.0
+,gamma5,3,36.0,3.6,-0.05166980802705612,0.0
+,gamma5,3,37.0,3.6999999999999997,0.0921135495135963,0.0
+,gamma5,3,38.0,3.8,0.027890360103024724,0.0
+,gamma5,3,39.0,3.9,-0.011622743532048951,0.3333333333333333
+,gamma5,3,40.0,4.0,,1.0
+,gamma5,3,41.0,4.0875,,1.0
+,gamma5,4,0.0,0.025000000000000005,-0.04973734439133126,0.0
+,gamma5,4,1.0,0.09999999999999999,-0.010315918675292099,0.0
+,gamma5,4,2.0,0.2,-0.0012425046028070375,0.0
+,gamma5,4,3.0,0.3,0.04458895664071102,0.0
+,gamma5,4,4.0,0.4,0.016748475584007848,0.0
+,gamma5,4,5.0,0.5,0.009442089083323743,0.0
+,gamma5,4,6.0,0.6,0.04519230444403179,0.0
+,gamma5,4,7.0,0.7000000000000001,0.041359390571424015,0.0
+,gamma5,4,8.0,0.8,0.0621164468016826,0.0
+,gamma5,4,9.0,0.9,0.027860074658379103,0.0
+,gamma5,4,10.0,1.0,0.013710116041417076,0.0
+,gamma5,4,11.0,1.0999999999999999,0.016885405581924678,0.0
+,gamma5,4,12.0,1.2,-0.018659189568096046,0.0
+,gamma5,4,13.0,1.3,-0.021684711923381988,0.0
+,gamma5,4,14.0,1.4,0.005002449200209713,0.0
+,gamma5,4,15.0,1.5,-0.05998119464666737,0.0
+,gamma5,4,16.0,1.6,-0.06813573636471097,0.0
+,gamma5,4,17.0,1.7,-0.04386489423396319,0.0
+,gamma5,4,18.0,1.8,-0.03444757866999959,0.0
+,gamma5,4,19.0,1.9000000000000001,0.021695972614000653,0.0
+,gamma5,4,20.0,2.0,0.7384287958380492,0.0
+,gamma5,4,21.0,2.1,-0.06366006227161891,0.0
+,gamma5,4,22.0,2.2,-0.06745806800331042,0.0
+,gamma5,4,23.0,2.3000000000000003,-0.02631848611275304,0.0
+,gamma5,4,24.0,2.4,0.02234481360741882,0.0
+,gamma5,4,25.0,2.5,-0.012868717238427937,0.0
+,gamma5,4,26.0,2.6,0.0029464723071468634,0.0
+,gamma5,4,27.0,2.6999999999999997,0.0697543480341652,0.0
+,gamma5,4,28.0,2.8,0.024059591574751526,0.0
+,gamma5,4,29.0,2.9,0.09038505931568808,0.0
+,gamma5,4,30.0,3.0,-0.0324199787172945,0.0
+,gamma5,4,31.0,3.1,0.044380633864275154,0.0
+,gamma5,4,32.0,3.2,-0.0219184838606149,0.0
+,gamma5,4,33.0,3.3000000000000003,-0.015276252892589567,0.0
+,gamma5,4,34.0,3.4,-0.04366738172052067,0.0
+,gamma5,4,35.0,3.5,-0.022402017915758427,0.0
+,gamma5,4,36.0,3.6,0.0209604243028227,0.0
+,gamma5,4,37.0,3.6999999999999997,0.05981678856364284,0.0
+,gamma5,4,38.0,3.8,0.006758441295204842,0.0
+,gamma5,4,39.0,3.9,0.05877742681958703,0.3333333333333333
+,gamma5,4,40.0,4.0,,1.0
+,gamma5,4,41.0,4.0875,,1.0
+,gamma5,5,0.0,0.025000000000000005,0.04844466837858944,0.0
+,gamma5,5,1.0,0.09999999999999999,0.00802439087109911,0.0
+,gamma5,5,2.0,0.2,0.029996856494580615,0.0
+,gamma5,5,3.0,0.3,0.04631794605813988,0.0
+,gamma5,5,4.0,0.4,-0.004490069190817558,0.0
+,gamma5,5,5.0,0.5,-0.005100425077614694,0.0
+,gamma5,5,6.0,0.6,0.007808212339278975,0.0
+,gamma5,5,7.0,0.7000000000000001,0.015064261642007248,0.0
+,gamma5,5,8.0,0.8,0.04247356972434939,0.0
+,gamma5,5,9.0,0.9,-0.028256721395573003,0.0
+,gamma5,5,10.0,1.0,-0.002286294850616355,0.0
+,gamma5,5,11.0,1.0999999999999999,-0.025156459791856395,0.0
+,gamma5,5,12.0,1.2,-0.03598261486818042,0.0
+,gamma5,5,13.0,1.3,-0.05948486609729353,0.0
+,gamma5,5,14.0,1.4,0.014570176387262523,0.0
+,gamma5,5,15.0,1.5,0.04128618944244563,0.0
+,gamma5,5,16.0,1.6,-0.030454089163345577,0.0
+,gamma5,5,17.0,1.7,-0.0411845785297531,0.0
+,gamma5,5,18.0,1.8,-0.001691003066557295,0.0
+,gamma5,5,19.0,1.9000000000000001,-0.01187537542106191,0.0
+,gamma5,5,20.0,2.0,0.14231870239752184,0.0
+,gamma5,5,21.0,2.1,-0.05399902201688297,0.0
+,gamma5,5,22.0,2.2,-0.044940301753177626,0.0
+,gamma5,5,23.0,2.3000000000000003,-0.016012376279302593,0.0
+,gamma5,5,24.0,2.4,0.00021798236661649817,0.0
+,gamma5,5,25.0,2.5,-0.03683893119106122,0.0
+,gamma5,5,26.0,2.6,-0.012833764026287863,0.0
+,gamma5,5,27.0,2.6999999999999997,-0.015718020248790505,0.0
+,gamma5,5,28.0,2.8,-0.03247008167114072,0.0
+,gamma5,5,29.0,2.9,0.00518861681832794,0.0
+,gamma5,5,30.0,3.0,-0.024395203151770396,0.0
+,gamma5,5,31.0,3.1,-0.006833662645512106,0.0
+,gamma5,5,32.0,3.2,-0.04731185903077075,0.0
+,gamma5,5,33.0,3.3000000000000003,0.019560117131563432,0.0
+,gamma5,5,34.0,3.4,-0.024153917782053624,0.0
+,gamma5,5,35.0,3.5,-0.014744480965523424,0.0
+,gamma5,5,36.0,3.6,-0.004621230775001694,0.0
+,gamma5,5,37.0,3.6999999999999997,-0.05739926704581255,0.0
+,gamma5,5,38.0,3.8,-0.014456791233349465,0.0
+,gamma5,5,39.0,3.9,-0.023058523759684868,0.3333333333333333
+,gamma5,5,40.0,4.0,,1.0
+,gamma5,5,41.0,4.0875,,1.0
Chrimson,betap2,0,0.0,0.025000000000000005,0.040600600503821825,0.0
Chrimson,betap2,0,1.0,0.09999999999999999,-0.07956544464318605,0.0
Chrimson,betap2,0,2.0,0.2,-0.08180118423711906,0.0
Chrimson,betap2,0,3.0,0.3,-0.01322208677856851,0.0
Chrimson,betap2,0,4.0,0.4,-0.11263118706753258,0.0
Chrimson,betap2,0,5.0,0.5,-0.09535014959709982,0.0
Chrimson,betap2,0,6.0,0.6,-0.04341812323684087,0.0
Chrimson,betap2,0,7.0,0.7000000000000001,-0.02904645594763189,0.0
Chrimson,betap2,0,8.0,0.8,-0.042237121230761177,0.0
Chrimson,betap2,0,9.0,0.9,-0.023346377695506626,0.0
Chrimson,betap2,0,10.0,1.0,0.04390264641502688,0.0
Chrimson,betap2,0,11.0,1.0999999999999999,0.018595224473944016,0.0
Chrimson,betap2,0,12.0,1.2,0.00851026723702939,0.0
Chrimson,betap2,0,13.0,1.3,0.11049721097559188,0.0
Chrimson,betap2,0,14.0,1.4,0.08487677226995345,0.0
Chrimson,betap2,0,15.0,1.5,0.021206451971293488,0.0
Chrimson,betap2,0,16.0,1.6,0.0788012061144118,0.0
Chrimson,betap2,0,17.0,1.7,0.030434992696102874,0.0
Chrimson,betap2,0,18.0,1.8,-0.01323762192950213,0.0
Chrimson,betap2,0,19.0,1.9000000000000001,0.02096350865350216,0.0
Chrimson,betap2,0,20.0,2.0,0.19043465224492273,0.6
Chrimson,betap2,0,21.0,2.1,,1.0
Chrimson,betap2,0,22.0,2.2,0.1341312988400506,0.6
Chrimson,betap2,0,23.0,2.3000000000000003,0.18274723154623884,0.0
Chrimson,betap2,0,24.0,2.4,0.21870482579011835,0.0
Chrimson,betap2,0,25.0,2.5,0.3056534128898323,0.0
Chrimson,betap2,0,26.0,2.6,0.22622813579862072,0.0
Chrimson,betap2,0,27.0,2.6999999999999997,0.14440515690161523,0.0
Chrimson,betap2,0,28.0,2.8,0.05435515871232803,0.0
Chrimson,betap2,0,29.0,2.9,0.13089122826501662,0.0
Chrimson,betap2,0,30.0,3.0,0.08704144681174335,0.0
Chrimson,betap2,0,31.0,3.1,0.009639375228288394,0.0
Chrimson,betap2,0,32.0,3.2,-0.03315500756687908,0.0
Chrimson,betap2,0,33.0,3.3000000000000003,0.05347659634676424,0.0
Chrimson,betap2,0,34.0,3.4,-0.04006947187283496,0.0
Chrimson,betap2,0,35.0,3.5,-0.039993779328924485,0.0
Chrimson,betap2,0,36.0,3.6,0.05010216324291104,0.0
Chrimson,betap2,0,37.0,3.6999999999999997,-0.013035334432239106,0.0
Chrimson,betap2,0,38.0,3.8,-0.03695483937821176,0.0
Chrimson,betap2,0,39.0,3.9,0.08050610629559259,0.0
Chrimson,betap2,0,40.0,3.975,-0.038747661902974295,0.6666666666666666
Chrimson,betap2,1,0.0,0.025000000000000005,-0.13347366864758223,0.0
Chrimson,betap2,1,1.0,0.09999999999999999,-0.12332307507576279,0.0
Chrimson,betap2,1,2.0,0.2,-0.09721993062785395,0.0
Chrimson,betap2,1,3.0,0.3,-0.12162168892503566,0.0
Chrimson,betap2,1,4.0,0.4,-0.03960104464256522,0.0
Chrimson,betap2,1,5.0,0.5,0.004863020591879819,0.0
Chrimson,betap2,1,6.0,0.6,0.04251714844150567,0.0
Chrimson,betap2,1,7.0,0.7000000000000001,0.08119523012408265,0.0
Chrimson,betap2,1,8.0,0.8,0.10443522466986307,0.0
Chrimson,betap2,1,9.0,0.9,0.1329505509464055,0.0
Chrimson,betap2,1,10.0,1.0,0.08799561956144344,0.0
Chrimson,betap2,1,11.0,1.0999999999999999,0.09127085597156086,0.0
Chrimson,betap2,1,12.0,1.2,0.017284428283575147,0.0
Chrimson,betap2,1,13.0,1.3,-0.023410884199495958,0.0
Chrimson,betap2,1,14.0,1.4,0.03724493885325848,0.0
Chrimson,betap2,1,15.0,1.5,0.02059317326975411,0.0
Chrimson,betap2,1,16.0,1.6,0.00662630503316477,0.0
Chrimson,betap2,1,17.0,1.7,-0.0022730717738020934,0.0
Chrimson,betap2,1,18.0,1.8,-0.06530862089462801,0.0
Chrimson,betap2,1,19.0,1.9000000000000001,-0.08790509104250399,0.0
Chrimson,betap2,1,20.0,2.0,0.006766801446336901,0.6
Chrimson,betap2,1,21.0,2.1,,1.0
Chrimson,betap2,1,22.0,2.2,0.7770255895088931,0.6
Chrimson,betap2,1,23.0,2.3000000000000003,0.7392637295905105,0.0
Chrimson,betap2,1,24.0,2.4,0.5770002470599473,0.0
Chrimson,betap2,1,25.0,2.5,0.868750415439521,0.0
Chrimson,betap2,1,26.0,2.6,1.1969617991001351,0.0
Chrimson,betap2,1,27.0,2.6999999999999997,1.2602453044230195,0.0
Chrimson,betap2,1,28.0,2.8,1.3184083145014929,0.0
Chrimson,betap2,1,29.0,2.9,1.3464030053616785,0.0
Chrimson,betap2,1,30.0,3.0,1.1187569212266764,0.0
Chrimson,betap2,1,31.0,3.1,0.8379098190690047,0.0
Chrimson,betap2,1,32.0,3.2,0.7586468616188269,0.0
Chrimson,betap2,1,33.0,3.3000000000000003,0.6319703944651218,0.0
Chrimson,betap2,1,34.0,3.4,0.515239984244525,0.0
Chrimson,betap2,1,35.0,3.5,0.5130599663854615,0.0
Chrimson,betap2,1,36.0,3.6,0.4406186362025425,0.0
Chrimson,betap2,1,37.0,3.6999999999999997,0.25692865197560194,0.0
Chrimson,betap2,1,38.0,3.8,0.21105261594076782,0.0
Chrimson,betap2,1,39.0,3.9,0.19599786255763654,0.0
Chrimson,betap2,1,40.0,3.975,0.11886333500706026,0.6666666666666666
Chrimson,betap2,2,0.0,0.025000000000000005,-0.22874038262004595,0.0
Chrimson,betap2,2,1.0,0.09999999999999999,-0.229441403377175,0.0
Chrimson,betap2,2,2.0,0.2,-0.13833646416545572,0.0
Chrimson,betap2,2,3.0,0.3,-0.17623925848498498,0.0
Chrimson,betap2,2,4.0,0.4,-0.1375948103543984,0.0
Chrimson,betap2,2,5.0,0.5,-0.026597979707460584,0.0
Chrimson,betap2,2,6.0,0.6,-0.03355930692179796,0.0
Chrimson,betap2,2,7.0,0.7000000000000001,-0.025110447856967255,0.0
Chrimson,betap2,2,8.0,0.8,0.0019006764724585068,0.0
Chrimson,betap2,2,9.0,0.9,-0.07641973612804258,0.0
Chrimson,betap2,2,10.0,1.0,-0.04934223106695181,0.0
Chrimson,betap2,2,11.0,1.0999999999999999,-0.032175972704645374,0.0
Chrimson,betap2,2,12.0,1.2,0.03156622545355585,0.0
Chrimson,betap2,2,13.0,1.3,0.07811360141946148,0.0
Chrimson,betap2,2,14.0,1.4,0.15221923986669847,0.0
Chrimson,betap2,2,15.0,1.5,0.19237696752551522,0.0
Chrimson,betap2,2,16.0,1.6,0.12450347401296188,0.0
Chrimson,betap2,2,17.0,1.7,0.11219809559212586,0.0
Chrimson,betap2,2,18.0,1.8,0.18330412958303327,0.0
Chrimson,betap2,2,19.0,1.9000000000000001,0.06294761577132764,0.0
Chrimson,betap2,2,20.0,2.0,0.1869810186560784,0.6
Chrimson,betap2,2,21.0,2.1,-0.2087386612469817,0.6666666666666666
Chrimson,betap2,2,22.0,2.2,0.023583037279041808,0.0
Chrimson,betap2,2,23.0,2.3000000000000003,0.1385864479662943,0.0
Chrimson,betap2,2,24.0,2.4,0.39409010837333347,0.0
Chrimson,betap2,2,25.0,2.5,0.5593286464010819,0.0
Chrimson,betap2,2,26.0,2.6,0.6263267188705862,0.0
Chrimson,betap2,2,27.0,2.6999999999999997,0.5544727953029196,0.0
Chrimson,betap2,2,28.0,2.8,0.6906080090314004,0.0
Chrimson,betap2,2,29.0,2.9,0.8427995148272555,0.0
Chrimson,betap2,2,30.0,3.0,0.7955927569268105,0.0
Chrimson,betap2,2,31.0,3.1,0.8782528601483456,0.0
Chrimson,betap2,2,32.0,3.2,0.9033956686119993,0.0
Chrimson,betap2,2,33.0,3.3000000000000003,1.0279192831424095,0.0
Chrimson,betap2,2,34.0,3.4,1.1144320837990356,0.0
Chrimson,betap2,2,35.0,3.5,1.1332393543095944,0.0
Chrimson,betap2,2,36.0,3.6,1.169955341608446,0.0
Chrimson,betap2,2,37.0,3.6999999999999997,1.1354610972830492,0.0
Chrimson,betap2,2,38.0,3.8,1.062369072492964,0.0
Chrimson,betap2,2,39.0,3.9,1.0876086359018629,0.0
Chrimson,betap2,2,40.0,3.975,1.1070783056529456,0.6666666666666666
Chrimson,betap2,3,0.0,0.025000000000000005,0.030548034529445805,0.0
Chrimson,betap2,3,1.0,0.09999999999999999,-0.029416313040105096,0.0
Chrimson,betap2,3,2.0,0.2,-0.04870192560318711,0.0
Chrimson,betap2,3,3.0,0.3,-0.022815367098673784,0.0
Chrimson,betap2,3,4.0,0.4,-0.01699192322300238,0.0
Chrimson,betap2,3,5.0,0.5,0.00838539805522139,0.0
Chrimson,betap2,3,6.0,0.6,0.03366869350571509,0.0
Chrimson,betap2,3,7.0,0.7000000000000001,0.014857370516138113,0.0
Chrimson,betap2,3,8.0,0.8,-0.013513134014388228,0.0
Chrimson,betap2,3,9.0,0.9,-0.04082089706547476,0.0
Chrimson,betap2,3,10.0,1.0,-0.03996351465049293,0.0
Chrimson,betap2,3,11.0,1.0999999999999999,0.017956062396371375,0.0
Chrimson,betap2,3,12.0,1.2,-0.04260755420973814,0.0
Chrimson,betap2,3,13.0,1.3,0.056109746280456806,0.0
Chrimson,betap2,3,14.0,1.4,0.05089489081541983,0.0
Chrimson,betap2,3,15.0,1.5,-0.03159055629548883,0.0
Chrimson,betap2,3,16.0,1.6,0.03421936866316364,0.0
Chrimson,betap2,3,17.0,1.7,-0.018197284409282106,0.0
Chrimson,betap2,3,18.0,1.8,0.032240832263373466,0.0
Chrimson,betap2,3,19.0,1.9000000000000001,-0.022294480654789266,0.0
Chrimson,betap2,3,20.0,2.0,0.02159727498173673,0.4
Chrimson,betap2,3,21.0,2.1,-0.08646752412396945,0.0
Chrimson,betap2,3,22.0,2.2,-0.07815680587440095,0.0
Chrimson,betap2,3,23.0,2.3000000000000003,0.027214694123373222,0.0
Chrimson,betap2,3,24.0,2.4,-0.007503635491987426,0.0
Chrimson,betap2,3,25.0,2.5,-0.03821979319393628,0.0
Chrimson,betap2,3,26.0,2.6,-0.021060828511493334,0.0
Chrimson,betap2,3,27.0,2.6999999999999997,0.03492397991025864,0.0
Chrimson,betap2,3,28.0,2.8,-0.07756569129015875,0.0
Chrimson,betap2,3,29.0,2.9,-0.07077602802369065,0.0
Chrimson,betap2,3,30.0,3.0,-0.07963209607409302,0.0
Chrimson,betap2,3,31.0,3.1,-0.08869418885853024,0.0
Chrimson,betap2,3,32.0,3.2,0.016199360383066175,0.0
Chrimson,betap2,3,33.0,3.3000000000000003,-0.037213800045922896,0.0
Chrimson,betap2,3,34.0,3.4,-0.03436040740475863,0.0
Chrimson,betap2,3,35.0,3.5,-0.04391542851085269,0.0
Chrimson,betap2,3,36.0,3.6,-0.033033395103309646,0.0
Chrimson,betap2,3,37.0,3.6999999999999997,-0.03589161384890608,0.0
Chrimson,betap2,3,38.0,3.8,-0.022085793242446992,0.0
Chrimson,betap2,3,39.0,3.9,-0.11149170769167467,0.0
Chrimson,betap2,3,40.0,3.975,-0.11477595496645465,0.6666666666666666
Chrimson,betap2,4,0.0,0.025000000000000005,-0.03585652396812603,0.0
Chrimson,betap2,4,1.0,0.09999999999999999,-0.0005316057676596116,0.0
Chrimson,betap2,4,2.0,0.2,0.0850412417477731,0.0
Chrimson,betap2,4,3.0,0.3,0.043812810241617095,0.0
Chrimson,betap2,4,4.0,0.4,0.09360194429232041,0.0
Chrimson,betap2,4,5.0,0.5,0.02692080278465418,0.0
Chrimson,betap2,4,6.0,0.6,0.11968202206049341,0.0
Chrimson,betap2,4,7.0,0.7000000000000001,0.027963519294343226,0.0
Chrimson,betap2,4,8.0,0.8,0.09107857033887282,0.0
Chrimson,betap2,4,9.0,0.9,-0.05162761117717318,0.0
Chrimson,betap2,4,10.0,1.0,0.0259574485870915,0.0
Chrimson,betap2,4,11.0,1.0999999999999999,0.06743178740344913,0.0
Chrimson,betap2,4,12.0,1.2,0.02344189500746663,0.0
Chrimson,betap2,4,13.0,1.3,-0.06051387298752331,0.0
Chrimson,betap2,4,14.0,1.4,-0.07932911311791276,0.0
Chrimson,betap2,4,15.0,1.5,-0.08949559908738118,0.0
Chrimson,betap2,4,16.0,1.6,-0.057401653849576406,0.0
Chrimson,betap2,4,17.0,1.7,-0.08876280109584966,0.0
Chrimson,betap2,4,18.0,1.8,-0.11441217901682625,0.0
Chrimson,betap2,4,19.0,1.9000000000000001,-0.10446871852304133,0.0
Chrimson,betap2,4,20.0,2.0,-0.0759283366680831,0.2
