Genotype,Compartment,Trial,Time_ds,Time,dff0
Chrimson,gamma3,4,16.0,1.6,-0.000701212286734898
Chrimson,gamma3,4,17.0,1.7,0.05270862234040474
Chrimson,gamma3,4,18.0,1.8,0.06053636525586072
Chrimson,gamma3,4,19.0,1.9000000000000001,0.034577594753687046
Chrimson,gamma3,4,20.0,2.0,0.7076997485684956
Chrimson,gamma3,4,21.0,2.1,1.7870552168115603
Chrimson,gamma3,4,22.0,2.2,0.8977164869445025
Chrimson,gamma3,4,23.0,2.3000000000000003,-0.24590590356441963
Chrimson,gamma3,4,24.0,2.4,-0.2843899692118835
Chrimson,gamma3,4,25.0,2.5,-0.2345423199124991
Chrimson,gamma3,4,26.0,2.6,-0.1807715927121937
Chrimson,gamma3,4,27.0,2.6999999999999997,-0.09094446811562629
Chrimson,gamma3,4,28.0,2.8,0.10759630355640301
Chrimson,gamma3,4,29.0,2.9,0.14354080725847318
Chrimson,gamma3,4,30.0,3.0,0.3249349325774985
Chrimson,gamma3,4,31.0,3.1,0.493151946573169
Chrimson,gamma3,4,32.0,3.2,0.5008114240345745
Chrimson,gamma3,4,33.0,3.3000000000000003,0.5634721760572211
Chrimson,gamma3,4,34.0,3.4,0.6208025391087052
Chrimson,gamma3,4,35.0,3.5,0.617074921078651
Chrimson,gamma3,4,36.0,3.6,0.6760700923346057
Chrimson,gamma3,4,37.0,3.6999999999999997,0.7163487062167676
Chrimson,gamma3,4,38.0,3.8,0.5999699161763971
Chrimson,gamma3,4,39.0,3.9,0.6121416839030759
Chrimson,gamma3,4,40.0,4.0,0.5948420689554806
Chrimson,gamma3,4,41.0,4.1000000000000005,0.5910277687218245
Chrimson,gamma3,4,42.0,4.2,0.5443241905916454
Chrimson,gamma3,4,43.0,4.3,
Chrimson,gamma3,5,0.0,0.025000000000000005,-0.05432934385161484
Chrimson,gamma3,5,1.0,0.09999999999999999,0.027189106769649512
Chrimson,gamma3,5,2.0,0.2,0.05133808335807433
Chrimson,gamma3,5,3.0,0.3,0.06627396673621395
Chrimson,gamma3,5,4.0,0.4,0.015206095996674041
Chrimson,gamma3,5,5.0,0.5,0.0420405912442671
Chrimson,gamma3,5,6.0,0.6,0.018636503043056817
Chrimson,gamma3,5,7.0,0.7000000000000001,0.010915092388893136
Chrimson,gamma3,5,8.0,0.8,0.04780803115462999
Chrimson,gamma3,5,9.0,0.9,0.034775479178177804
Chrimson,gamma3,5,10.0,1.0,0.0008710783607063455
Chrimson,gamma3,5,11.0,1.0999999999999999,0.0345862622815718
Chrimson,gamma3,5,12.0,1.2,0.012438084215676094
Chrimson,gamma3,5,13.0,1.3,0.022607063071981126
Chrimson,gamma3,5,14.0,1.4,0.016576625288062186
Chrimson,gamma3,5,15.0,1.5,0.03034453674326676
Chrimson,gamma3,5,16.0,1.6,-0.06934853711516661
Chrimson,gamma3,5,17.0,1.7,-0.09703927285171791
Chrimson,gamma3,5,18.0,1.8,-0.10131257991521188
Chrimson,gamma3,5,19.0,1.9000000000000001,-0.08656700245178821
Chrimson,gamma3,5,20.0,2.0,0.9806541377855659
Chrimson,gamma3,5,21.0,2.1,1.5780965515288656
Chrimson,gamma3,5,22.0,2.2,0.5322697165707854
Chrimson,gamma3,5,23.0,2.3000000000000003,-0.18167776035802563
Chrimson,gamma3,5,24.0,2.4,-0.21863495119225035
Chrimson,gamma3,5,25.0,2.5,-0.21346892153311434
Chrimson,gamma3,5,26.0,2.6,-0.04103542752877158
Chrimson,gamma3,5,27.0,2.6999999999999997,0.07338933881218328
Chrimson,gamma3,5,28.0,2.8,0.12422688222146623
Chrimson,gamma3,5,29.0,2.9,0.1839314833365934
Chrimson,gamma3,5,30.0,3.0,0.3684506280707757
Chrimson,gamma3,5,31.0,3.1,0.5216196639644043
Chrimson,gamma3,5,32.0,3.2,0.5531780475184883
Chrimson,gamma3,5,33.0,3.3000000000000003,0.5395312893280171
Chrimson,gamma3,5,34.0,3.4,0.5356764374732764
Chrimson,gamma3,5,35.0,3.5,0.5132328632450532
Chrimson,gamma3,5,36.0,3.6,0.5512423178280295
Chrimson,gamma3,5,37.0,3.6999999999999997,0.3984544382728879
Chrimson,gamma3,5,38.0,3.8,0.3740528094829517
Chrimson,gamma3,5,39.0,3.9,0.3525659376643309
Chrimson,gamma3,5,40.0,4.0,0.3724658378422085
Chrimson,gamma3,5,41.0,4.1000000000000005,0.47984084544831934
Chrimson,gamma3,5,42.0,4.2,0.5951678632933785
Chrimson,gamma3,5,43.0,4.3,0.5628771150603444
Chrimson,gamma3,6,0.0,0.025000000000000005,-0.041116569515268174
Chrimson,gamma3,6,1.0,0.09999999999999999,-0.05896923488687478
Chrimson,gamma3,6,2.0,0.2,-0.10422043860070589
Chrimson,gamma3,6,3.0,0.3,-0.08858428839588543
Chrimson,gamma3,6,4.0,0.4,0.030418140195606846
Chrimson,gamma3,6,5.0,0.5,-0.04178703731972392
Chrimson,gamma3,6,6.0,0.6,-0.04032789379824977
Chrimson,gamma3,6,7.0,0.7000000000000001,-0.10224244177132362
Chrimson,gamma3,6,8.0,0.8,-0.1110606118810074
Chrimson,gamma3,6,9.0,0.9,-0.04616026285958893
Chrimson,gamma3,6,10.0,1.0,-0.010357282101649878
Chrimson,gamma3,6,11.0,1.0999999999999999,-0.0031942563803176727
Chrimson,gamma3,6,12.0,1.2,0.0002674132804579843
Chrimson,gamma3,6,13.0,1.3,-0.030741839481860007
Chrimson,gamma3,6,14.0,1.4,0.03670465190916263
Chrimson,gamma3,6,15.0,1.5,0.12873605298844945
Chrimson,gamma3,6,16.0,1.6,0.14367627162899335
Chrimson,gamma3,6,17.0,1.7,0.11296487477283616
Chrimson,gamma3,6,18.0,1.8,0.12213252914574846
Chrimson,gamma3,6,19.0,1.9000000000000001,0.07628654806949771
Chrimson,gamma3,6,20.0,2.0,0.564401593686787
Chrimson,gamma3,6,21.0,2.1,1.3858059512865728
Chrimson,gamma3,6,22.0,2.2,0.9119594884429946
Chrimson,gamma3,6,23.0,2.3000000000000003,0.16123271638176728
Chrimson,gamma3,6,24.0,2.4,0.2884034051763245
Chrimson,gamma3,6,25.0,2.5,0.27827373462963195
Chrimson,gamma3,6,26.0,2.6,0.3221501289256155
Chrimson,gamma3,6,27.0,2.6999999999999997,0.3649135933886974
Chrimson,gamma3,6,28.0,2.8,0.5011285891691453
Chrimson,gamma3,6,29.0,2.9,0.4827500621153678
Chrimson,gamma3,6,30.0,3.0,0.7390909288816031
Chrimson,gamma3,6,31.0,3.1,0.8787757707594661
Chrimson,gamma3,6,32.0,3.2,1.0216019995943035
Chrimson,gamma3,6,33.0,3.3000000000000003,0.970027139783325
Chrimson,gamma3,6,34.0,3.4,0.9480925636287022
Chrimson,gamma3,6,35.0,3.5,1.002131334217937
Chrimson,gamma3,6,36.0,3.6,1.0389764602287253
Chrimson,gamma3,6,37.0,3.6999999999999997,0.9331479063511253
Chrimson,gamma3,6,38.0,3.8,0.8402834431844906
Chrimson,gamma3,6,39.0,3.9,0.6430514385615331
Chrimson,gamma3,6,40.0,4.0,0.741308378498291
Chrimson,gamma3,6,41.0,4.1000000000000005,0.6560075864483338
Chrimson,gamma3,6,42.0,4.2,0.6415119323485144
Chrimson,gamma3,6,43.0,4.3,
Chrimson,gamma3,7,0.0,0.025000000000000005,0.00241350645657216
Chrimson,gamma3,7,1.0,0.09999999999999999,0.0234267146424814
Chrimson,gamma3,7,2.0,0.2,-0.03722094844496162
Chrimson,gamma3,7,3.0,0.3,-0.08711102481561155
Chrimson,gamma3,7,4.0,0.4,0.009533370436469868
Chrimson,gamma3,7,5.0,0.5,0.028569778464676083
Chrimson,gamma3,7,6.0,0.6,-0.028215525504314366
Chrimson,gamma3,7,7.0,0.7000000000000001,-0.031790849246332874
Chrimson,gamma3,7,8.0,0.8,-0.023099639910999524
Chrimson,gamma3,7,9.0,0.9,-0.07400862253577407
Chrimson,gamma3,7,10.0,1.0,-0.02328184497604031
Chrimson,gamma3,7,11.0,1.0999999999999999,-0.022627903509729468
Chrimson,gamma3,7,12.0,1.2,-0.015298101578178947
Chrimson,gamma3,7,13.0,1.3,-0.015962304212536266
Chrimson,gamma3,7,14.0,1.4,0.010062513913026727
Chrimson,gamma3,7,15.0,1.5,0.062216703146679965
Chrimson,gamma3,7,16.0,1.6,-0.011775470320723236
Chrimson,gamma3,7,17.0,1.7,0.0941774683226746
Chrimson,gamma3,7,18.0,1.8,0.053531317717535075
Chrimson,gamma3,7,19.0,1.9000000000000001,0.0837207834256215
Chrimson,gamma3,7,20.0,2.0,0.33543250485321296
Chrimson,gamma3,7,21.0,2.1,0.7981518353702374
Chrimson,gamma3,7,22.0,2.2,0.46657106447329466
Chrimson,gamma3,7,23.0,2.3000000000000003,0.07412381801354033
Chrimson,gamma3,7,24.0,2.4,0.02254813679461336
Chrimson,gamma3,7,25.0,2.5,0.07085965725930847
Chrimson,gamma3,7,26.0,2.6,0.20179465749165812
Chrimson,gamma3,7,27.0,2.6999999999999997,0.3534341988819256
Chrimson,gamma3,7,28.0,2.8,0.32482134777773114
Chrimson,gamma3,7,29.0,2.9,0.42247522010248906
Chrimson,gamma3,7,30.0,3.0,0.4066929889893345
Chrimson,gamma3,7,31.0,3.1,0.5016831175550104
Chrimson,gamma3,7,32.0,3.2,0.5083118321130096
Chrimson,gamma3,7,33.0,3.3000000000000003,0.498482742439986
Chrimson,gamma3,7,34.0,3.4,0.6385684859388299
Chrimson,gamma3,7,35.0,3.5,0.7213539257642986
Chrimson,gamma3,7,36.0,3.6,0.7672676608525204
Chrimson,gamma3,7,37.0,3.6999999999999997,0.8309113076806574
Chrimson,gamma3,7,38.0,3.8,0.7868052021418054
Chrimson,gamma3,7,39.0,3.9,0.7807314226449122
Chrimson,gamma3,7,40.0,4.0,0.7190207580136313
Chrimson,gamma3,7,41.0,4.1000000000000005,0.7862669068126665
Chrimson,gamma3,7,42.0,4.2,0.8312732218509439
Chrimson,gamma3,7,43.0,4.3,0.8747986007441408
Chrimson,gamma3,8,0.0,0.025000000000000005,-0.1655486549811107
Chrimson,gamma3,8,1.0,0.09999999999999999,-0.11792770409029496
Chrimson,gamma3,8,2.0,0.2,-0.15935065207294358
Chrimson,gamma3,8,3.0,0.3,-0.16531679603923807
Chrimson,gamma3,8,4.0,0.4,-0.07121945064663367
Chrimson,gamma3,8,5.0,0.5,-0.09981754363829047
Chrimson,gamma3,8,6.0,0.6,-0.05343748742552792
Chrimson,gamma3,8,7.0,0.7000000000000001,-0.07135101711597529
Chrimson,gamma3,8,8.0,0.8,-0.0326262601685142
Chrimson,gamma3,8,9.0,0.9,-0.049363959473123886
Chrimson,gamma3,8,10.0,1.0,-0.06252527953325171
Chrimson,gamma3,8,11.0,1.0999999999999999,-0.07282664650572275
Chrimson,gamma3,8,12.0,1.2,-0.020267639359861665
Chrimson,gamma3,8,13.0,1.3,0.021451872385647237
Chrimson,gamma3,8,14.0,1.4,0.11404339280537665
Chrimson,gamma3,8,15.0,1.5,0.14215512122594257
Chrimson,gamma3,8,16.0,1.6,0.14866586410221688
Chrimson,gamma3,8,17.0,1.7,0.14702595636140617
Chrimson,gamma3,8,18.0,1.8,0.18912578866583182
Chrimson,gamma3,8,19.0,1.9000000000000001,0.1416788218492274
Chrimson,gamma3,8,20.0,2.0,1.0104596691143737
Chrimson,gamma3,8,21.0,2.1,1.9885287563839007
Chrimson,gamma3,8,22.0,2.2,1.1825615519774841
Chrimson,gamma3,8,23.0,2.3000000000000003,-0.031077658119541735
Chrimson,gamma3,8,24.0,2.4,-0.10647495077547035
Chrimson,gamma3,8,25.0,2.5,-0.0931835021309116
Chrimson,gamma3,8,26.0,2.6,0.034679694622901346
Chrimson,gamma3,8,27.0,2.6999999999999997,0.14269253071136823
Chrimson,gamma3,8,28.0,2.8,0.4287611716074976
Chrimson,gamma3,8,29.0,2.9,0.8125725556164336
Chrimson,gamma3,8,30.0,3.0,0.940895516070487
Chrimson,gamma3,8,31.0,3.1,1.2201805754285107
Chrimson,gamma3,8,32.0,3.2,1.3830731649089312
Chrimson,gamma3,8,33.0,3.3000000000000003,1.3246662798306919
Chrimson,gamma3,8,34.0,3.4,1.5164675454435101
Chrimson,gamma3,8,35.0,3.5,1.539274197485539
Chrimson,gamma3,8,36.0,3.6,1.5395089321972337
Chrimson,gamma3,8,37.0,3.6999999999999997,1.5754837342527168
Chrimson,gamma3,8,38.0,3.8,1.4551543354892398
Chrimson,gamma3,8,39.0,3.9,1.3010831699368102
Chrimson,gamma3,8,40.0,4.0,1.2673906507060544
Chrimson,gamma3,8,41.0,4.1000000000000005,1.2731917973788303
Chrimson,gamma3,8,42.0,4.2,1.2927969986668786
Chrimson,gamma3,8,43.0,4.3,
Chrimson,gamma3,9,0.0,0.025000000000000005,0.018388029479411577
Chrimson,gamma3,9,1.0,0.09999999999999999,0.02542955721073803
Chrimson,gamma3,9,2.0,0.2,0.0074317859178056
Chrimson,gamma3,9,3.0,0.3,-0.0023047835862280617
Chrimson,gamma3,9,4.0,0.4,-0.024604638945148905
Chrimson,gamma3,9,5.0,0.5,-0.02354573036089469
Chrimson,gamma3,9,6.0,0.6,0.0066748102034399626
Chrimson,gamma3,9,7.0,0.7000000000000001,-0.019708794397706158
Chrimson,gamma3,9,8.0,0.8,-0.030155181743932325
Chrimson,gamma3,9,9.0,0.9,-0.0555610260473561
Chrimson,gamma3,9,10.0,1.0,0.012053563610734975
Chrimson,gamma3,9,11.0,1.0999999999999999,0.001570429870607552
Chrimson,gamma3,9,12.0,1.2,-0.04883888572302133
Chrimson,gamma3,9,13.0,1.3,-0.09821287166848258
Chrimson,gamma3,9,14.0,1.4,-0.04761339348641473
Chrimson,gamma3,9,15.0,1.5,-0.02061214324777849
Chrimson,gamma3,9,16.0,1.6,0.037398470144272514
Chrimson,gamma3,9,17.0,1.7,0.013975400011770223
Chrimson,gamma3,9,18.0,1.8,0.09792069955947377
Chrimson,gamma3,9,19.0,1.9000000000000001,0.07745938877541188
Chrimson,gamma3,9,20.0,2.0,0.49042822467549047
Chrimson,gamma3,9,21.0,2.1,0.963341452946673
Chrimson,gamma3,9,22.0,2.2,0.5119634488213161
Chrimson,gamma3,9,23.0,2.3000000000000003,-0.03211835783810646
Chrimson,gamma3,9,24.0,2.4,-0.06124079366469208
Chrimson,gamma3,9,25.0,2.5,-0.0011763630735106556
Chrimson,gamma3,9,26.0,2.6,0.1546249786483354
Chrimson,gamma3,9,27.0,2.6999999999999997,0.25955614375304115
Chrimson,gamma3,9,28.0,2.8,0.4988927565106426
Chrimson,gamma3,9,29.0,2.9,0.6345469691162825
Chrimson,gamma3,9,30.0,3.0,0.7495794116844918
Chrimson,gamma3,9,31.0,3.1,0.8711493439476822
Chrimson,gamma3,9,32.0,3.2,0.9590696846556529
Chrimson,gamma3,9,33.0,3.3000000000000003,1.0237708977172735
Chrimson,gamma3,9,34.0,3.4,0.9181957520594484
Chrimson,gamma3,9,35.0,3.5,0.9133755438394524
Chrimson,gamma3,9,36.0,3.6,0.8545170074081302
Chrimson,gamma3,9,37.0,3.6999999999999997,0.8024198074546374
Chrimson,gamma3,9,38.0,3.8,0.7306008178943453
Chrimson,gamma3,9,39.0,3.9,0.7005649279593643
Chrimson,gamma3,9,40.0,4.0,0.65758113991333
Chrimson,gamma3,9,41.0,4.1000000000000005,0.5769224990801437
Chrimson,gamma3,9,42.0,4.2,0.5357466336140506
Chrimson,gamma3,9,43.0,4.3,0.514147409498847
Chrimson,gamma4,0,0.0,0.025000000000000005,0.029780460536592186
Chrimson,gamma4,0,1.0,0.09999999999999999,-0.006844586476901078
Chrimson,gamma4,0,2.0,0.2,0.04467957987823503
Chrimson,gamma4,0,3.0,0.3,-0.04089603511194303
Chrimson,gamma4,0,4.0,0.4,-0.017567968115792244
Chrimson,gamma4,0,5.0,0.5,0.0403341961206265
Chrimson,gamma4,0,6.0,0.6,-0.018194353549109765
Chrimson,gamma4,0,7.0,0.7000000000000001,-0.0377385041103964
Chrimson,gamma4,0,8.0,0.8,0.03912932920326943
Chrimson,gamma4,0,9.0,0.9,-0.006818982641942177
Chrimson,gamma4,0,10.0,1.0,-0.0794037073320609
Chrimson,gamma4,0,11.0,1.0999999999999999,-0.035435810824413716
Chrimson,gamma4,0,12.0,1.2,0.04785214280869303
Chrimson,gamma4,0,13.0,1.3,-0.019147642139741516
Chrimson,gamma4,0,14.0,1.4,-0.0470596215236988
Chrimson,gamma4,0,15.0,1.5,-0.006118593866291766
Chrimson,gamma4,0,16.0,1.6,0.03406175211378746
Chrimson,gamma4,0,17.0,1.7,0.0310606522845381
Chrimson,gamma4,0,18.0,1.8,-0.007275226462306916
Chrimson,gamma4,0,19.0,1.9000000000000001,-0.046106828491163064
Chrimson,gamma4,0,20.0,2.0,1.000371296903412
Chrimson,gamma4,0,21.0,2.1,1.4406112337445327
Chrimson,gamma4,0,22.0,2.2,0.6322261429815188
Chrimson,gamma4,0,23.0,2.3000000000000003,0.10096903288430588
Chrimson,gamma4,0,24.0,2.4,0.04439760732162297
Chrimson,gamma4,0,25.0,2.5,0.09055983507826544
Chrimson,gamma4,0,26.0,2.6,0.17669328329848408
Chrimson,gamma4,0,27.0,2.6999999999999997,0.21833618640582952
Chrimson,gamma4,0,28.0,2.8,0.06066925740309579
Chrimson,gamma4,0,29.0,2.9,0.029049512345023103
Chrimson,gamma4,0,30.0,3.0,0.28160541000773365
Chrimson,gamma4,0,31.0,3.1,0.26971069421597993
Chrimson,gamma4,0,32.0,3.2,0.2513728972463384
Chrimson,gamma4,0,33.0,3.3000000000000003,0.4591526431468597
Chrimson,gamma4,0,34.0,3.4,0.48025235057142474
Chrimson,gamma4,0,35.0,3.5,0.4765838991729237
Chrimson,gamma4,0,36.0,3.6,0.40989251654622005
Chrimson,gamma4,0,37.0,3.6999999999999997,0.35287112423238803
Chrimson,gamma4,0,38.0,3.8,0.24605555887648295
Chrimson,gamma4,0,39.0,3.9,0.3030138501260935
Chrimson,gamma4,0,40.0,4.0,0.3182777002263769
Chrimson,gamma4,0,41.0,4.1000000000000005,0.31795327485954267
Chrimson,gamma4,0,42.0,4.2,0.27684817617585855
Chrimson,gamma4,0,43.0,4.3,
Chrimson,gamma4,1,0.0,0.025000000000000005,0.06934754389748192
Chrimson,gamma4,1,1.0,0.09999999999999999,0.056303559554836756
Chrimson,gamma4,1,2.0,0.2,-0.003969222234139047
Chrimson,gamma4,1,3.0,0.3,-0.0014887918314410904
Chrimson,gamma4,1,4.0,0.4,0.0100452857682219
Chrimson,gamma4,1,5.0,0.5,-0.03851382733231538
Chrimson,gamma4,1,6.0,0.6,0.005440558055677958
Chrimson,gamma4,1,7.0,0.7000000000000001,-0.038096102728542025
Chrimson,gamma4,1,8.0,0.8,0.003051295285482425
Chrimson,gamma4,1,9.0,0.9,0.021768101710757676
Chrimson,gamma4,1,10.0,1.0,-0.012044418151170678
Chrimson,gamma4,1,11.0,1.0999999999999999,-0.07569741523754155
Chrimson,gamma4,1,12.0,1.2,-0.05203529833883578
Chrimson,gamma4,1,13.0,1.3,-0.04277339865692387
Chrimson,gamma4,1,14.0,1.4,0.04319310516575174
Chrimson,gamma4,1,15.0,1.5,0.04369864340885846
Chrimson,gamma4,1,16.0,1.6,0.03964854420307642
Chrimson,gamma4,1,17.0,1.7,0.06045031474557949
Chrimson,gamma4,1,18.0,1.8,-0.01039242406121157
Chrimson,gamma4,1,19.0,1.9000000000000001,-0.04145162043987464
Chrimson,gamma4,1,20.0,2.0,0.6342804323998484
Chrimson,gamma4,1,21.0,2.1,1.1585385310165475
Chrimson,gamma4,1,22.0,2.2,0.5299020306218053
Chrimson,gamma4,1,23.0,2.3000000000000003,0.06220353844754797
Chrimson,gamma4,1,24.0,2.4,0.18294576798858975
Chrimson,gamma4,1,25.0,2.5,0.32673450422759415
Chrimson,gamma4,1,26.0,2.6,0.4383069164446363
Chrimson,gamma4,1,27.0,2.6999999999999997,0.5814062546331794
Chrimson,gamma4,1,28.0,2.8,0.682169051775059
Chrimson,gamma4,1,29.0,2.9,0.7449149461634549
Chrimson,gamma4,1,30.0,3.0,0.7044801192436045
Chrimson,gamma4,1,31.0,3.1,0.5642764967937731
Chrimson,gamma4,1,32.0,3.2,0.4745126628868689
Chrimson,gamma4,1,33.0,3.3000000000000003,0.4648732865192115
Chrimson,gamma4,1,34.0,3.4,0.4213076594303503
Chrimson,gamma4,1,35.0,3.5,0.44820241592701593
Chrimson,gamma4,1,36.0,3.6,0.3487068183860722
Chrimson,gamma4,1,37.0,3.6999999999999997,0.35763240402567603
Chrimson,gamma4,1,38.0,3.8,0.2927576387003857
Chrimson,gamma4,1,39.0,3.9,0.23372674910934332
Chrimson,gamma4,1,40.0,4.0,0.28616338322169493
Chrimson,gamma4,1,41.0,4.1000000000000005,0.28177117671267665
Chrimson,gamma4,1,42.0,4.2,0.2879356637030326
Chrimson,gamma4,1,43.0,4.3,
Chrimson,gamma4,2,0.0,0.025000000000000005,0.11303709880906565
Chrimson,gamma4,2,1.0,0.09999999999999999,-0.021163195213370734
Chrimson,gamma4,2,2.0,0.2,-0.046168105524910553
Chrimson,gamma4,2,3.0,0.3,-0.05490732695928998
Chrimson,gamma4,2,4.0,0.4,0.07723181332706201
Chrimson,gamma4,2,5.0,0.5,0.02784333110606411
Chrimson,gamma4,2,6.0,0.6,-0.02791554189344463
Chrimson,gamma4,2,7.0,0.7000000000000001,0.028885349049498688
Chrimson,gamma4,2,8.0,0.8,0.02834814655568756
Chrimson,gamma4,2,9.0,0.9,0.014793464496902109
Chrimson,gamma4,2,10.0,1.0,-0.08326676057589341
Chrimson,gamma4,2,11.0,1.0999999999999999,0.00072798242598023
Chrimson,gamma4,2,12.0,1.2,0.02175491883184084
Chrimson,gamma4,2,13.0,1.3,-0.11146144270684566
Chrimson,gamma4,2,14.0,1.4,0.0505579141405819
Chrimson,gamma4,2,15.0,1.5,0.13271926881495313
Chrimson,gamma4,2,16.0,1.6,0.09323805381763073
Chrimson,gamma4,2,17.0,1.7,-0.09118609694599618
Chrimson,gamma4,2,18.0,1.8,-0.10056777876779743
Chrimson,gamma4,2,19.0,1.9000000000000001,-0.05702128565872411
Chrimson,gamma4,2,20.0,2.0,0.6678299820113294
Chrimson,gamma4,2,21.0,2.1,1.7588921193058624
Chrimson,gamma4,2,22.0,2.2,0.9745877434003536
Chrimson,gamma4,2,23.0,2.3000000000000003,0.01799696560678547
Chrimson,gamma4,2,24.0,2.4,-0.09825175307527845
Chrimson,gamma4,2,25.0,2.5,-0.12719556161961876
Chrimson,gamma4,2,26.0,2.6,0.024426849977336906
Chrimson,gamma4,2,27.0,2.6999999999999997,0.15119572549102198
Chrimson,gamma4,2,28.0,2.8,-0.055862040696653105
Chrimson,gamma4,2,29.0,2.9,0.05046673757053129
Chrimson,gamma4,2,30.0,3.0,0.20353917346107048
Chrimson,gamma4,2,31.0,3.1,0.18839154167456837
Chrimson,gamma4,2,32.0,3.2,0.019851827952716783
Chrimson,gamma4,2,33.0,3.3000000000000003,0.0052709694395016715
Chrimson,gamma4,2,34.0,3.4,0.014370672757015247
Chrimson,gamma4,2,35.0,3.5,-0.011051044731898404
Chrimson,gamma4,2,36.0,3.6,-0.10742291910985864
Chrimson,gamma4,2,37.0,3.6999999999999997,-0.1865272184393698
Chrimson,gamma4,2,38.0,3.8,-0.023923486664205407
Chrimson,gamma4,2,39.0,3.9,-0.15650231627871614
Chrimson,gamma4,2,40.0,4.0,-0.13183887806350456
Chrimson,gamma4,2,41.0,4.1000000000000005,-0.08822197833663159
Chrimson,gamma4,2,42.0,4.2,-0.0600927743602331
Chrimson,gamma4,2,43.0,4.3,-0.0883610314067859
Chrimson,gamma4,3,0.0,0.025000000000000005,0.02109248660599483
Chrimson,gamma4,3,1.0,0.09999999999999999,-0.021187014302708123
Chrimson,gamma4,3,2.0,0.2,-0.0330594469127772
Chrimson,gamma4,3,3.0,0.3,0.10338563624182266
Chrimson,gamma4,3,4.0,0.4,0.09251657711914292
Chrimson,gamma4,3,5.0,0.5,-0.06190379791938402
Chrimson,gamma4,3,6.0,0.6,-0.03996352839327866
Chrimson,gamma4,3,7.0,0.7000000000000001,0.010886483684161785
Chrimson,gamma4,3,8.0,0.8,0.02194433452468585
Chrimson,gamma4,3,9.0,0.9,0.04987531330976591
Chrimson,gamma4,3,10.0,1.0,-0.041181709589425776
Chrimson,gamma4,3,11.0,1.0999999999999999,0.0060506734812746
Chrimson,gamma4,3,12.0,1.2,-0.07983127663082165
Chrimson,gamma4,3,13.0,1.3,-0.008651877059237275
Chrimson,gamma4,3,14.0,1.4,0.002867933403721912
Chrimson,gamma4,3,15.0,1.5,0.06261787534565437
Chrimson,gamma4,3,16.0,1.6,-1.2458671323911652e-05
Chrimson,gamma4,3,17.0,1.7,-0.0025099937990090324
Chrimson,gamma4,3,18.0,1.8,-0.038617728214678015
Chrimson,gamma4,3,19.0,1.9000000000000001,0.06456028547803905
Chrimson,gamma4,3,20.0,2.0,1.218454561808425
Chrimson,gamma4,3,21.0,2.1,3.0162502383242766
Chrimson,gamma4,3,22.0,2.2,1.932629372260288
Chrimson,gamma4,3,23.0,2.3000000000000003,0.10681693450283163
Chrimson,gamma4,3,24.0,2.4,0.13444837782496286
Chrimson,gamma4,3,25.0,2.5,0.06448645631463619
Chrimson,gamma4,3,26.0,2.6,0.023433574220754917
Chrimson,gamma4,3,27.0,2.6999999999999997,0.031059423665380614
Chrimson,gamma4,3,28.0,2.8,0.04599471185433383
Chrimson,gamma4,3,29.0,2.9,0.04157656377583996
Chrimson,gamma4,3,30.0,3.0,0.04419855377897575
Chrimson,gamma4,3,31.0,3.1,0.10734780134444266
Chrimson,gamma4,3,32.0,3.2,0.08203389061827146
Chrimson,gamma4,3,33.0,3.3000000000000003,0.07209437581957823
Chrimson,gamma4,3,34.0,3.4,0.15311766384487693
Chrimson,gamma4,3,35.0,3.5,0.04021775560178257
Chrimson,gamma4,3,36.0,3.6,0.07186445071069507
Chrimson,gamma4,3,37.0,3.6999999999999997,0.07228773791420484
Chrimson,gamma4,3,38.0,3.8,0.03397005054067703
Chrimson,gamma4,3,39.0,3.9,0.0862643016812552
Chrimson,gamma4,3,40.0,4.0,0.20351661489067033
Chrimson,gamma4,3,41.0,4.1000000000000005,0.09633319329962586
Chrimson,gamma4,3,42.0,4.2,0.0545283084413698
Chrimson,gamma4,3,43.0,4.3,
Chrimson,gamma4,4,0.0,0.025000000000000005,-0.09041735525839563
Chrimson,gamma4,4,1.0,0.09999999999999999,-0.26063892951704953
Chrimson,gamma4,4,2.0,0.2,-0.18297309336945936
Chrimson,gamma4,4,3.0,0.3,-0.11690753323312282
Chrimson,gamma4,4,4.0,0.4,-0.007545108043356463
Chrimson,gamma4,4,5.0,0.5,-0.09239339090140575
Chrimson,gamma4,4,6.0,0.6,0.11801714443799312
Chrimson,gamma4,4,7.0,0.7000000000000001,-0.004362071958124399
Chrimson,gamma4,4,8.0,0.8,0.12792908582257606
Chrimson,gamma4,4,9.0,0.9,0.13778880122648599
Chrimson,gamma4,4,10.0,1.0,0.3393050382666976
Chrimson,gamma4,4,11.0,1.0999999999999999,0.12655868830631847
Chrimson,gamma4,4,12.0,1.2,0.10284595517510504
Chrimson,gamma4,4,13.0,1.3,0.020051283393346424
Chrimson,gamma4,4,14.0,1.4,-0.018683901851118945
Chrimson,gamma4,4,15.0,1.5,-0.1642010601759546
Chrimson,gamma4,4,16.0,1.6,-0.008590543902092773
Chrimson,gamma4,4,17.0,1.7,-0.13511638099761514
Chrimson,gamma4,4,18.0,1.8,-0.06968028136518026
Chrimson,gamma4,4,19.0,1.9000000000000001,-0.08935756489035147
Chrimson,gamma4,4,20.0,2.0,0.7133484280924696
Chrimson,gamma4,4,21.0,2.1,1.866487086410462
